date,title,summary,topic,media,link
2022-08-31,Fallece a los 32 años la actriz y modelo Charlbi Dean,"Murió en un hospital en Nueva York por una enfermedad repentina e inesperada, dijeron sus representantes.",Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/fallece-a-los-32-anos-la-actriz-y-modelo-charlbi-dean/
2022-08-31,Arrestan a sospechoso en Detroit por asesinar a tres personas al azar,Las autoridades sospechan que el detenido de 19 años sufre de una enfermedad mental.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/arrestan-a-sospechoso-en-detroit-por-asesinar-a-tres-personas-al-azar/
2022-08-31,Miguel Romero comparte diseño conceptual de lo que será el parque Sixto Escobar,Asegura que el mismo “no será privatizado”.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/miguel-romero-comparte-diseno-conceptual-de-lo-que-sera-el-parque-sixto-escobar/
2022-08-31,Venus Williams sufre otra temprana salida en el US Open,"La tenista estadounidense se despidió en la primera ronda por segunda presentación consecutiva al caer 6-1, 7-6 (5) ante Alison Van Uytvanck.",Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/venus-williams-sufre-otra-temprana-salida-en-el-us-open/
2022-08-31,Crece el comercio en Caguas gracias al Banco de Desarrollo Económico para Puerto Rico,Desembolsos en préstamos para emprendedores asientan la cultura de negocios de la ciudad.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/crece-el-comercio-en-caguas-gracias-al-banco-de-desarrollo-economico-para-puerto-rico/
2022-08-31,Fundaciones Rimas y Good Bunny celebran su segundo Torneo de Golf Invitacional,"El evento busca recaudar fondos para seguir apoyando el desarrollo de jóvenes a través de la música, deportes y artes en ambas organizaciones.",Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/fundaciones-rimas-y-good-bunny-celebran-su-segundo-torneo-de-golf-invitacional/
2022-08-31,Jugadores de la NBA que no estén vacunados tendrán que someterse a pruebas semanales,La liga informó a los clubes el martes sobre la directriz mediante un memorándum.,Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/jugadores-de-la-nba-que-no-esten-vacunados-tendran-que-someterse-a-pruebas-semanales/
2022-08-31,Miguel Cotto y Héctor “Macho” Camacho quedan inmortalizados en Nevada,Las trayectorias de ambos múltiples campeones mundiales de boxeo fueron reconocidas durante las ceremonias con integrantes de otras clases.,Carlos González,Primera Hora,http://www.primerahora.com/opinion/carlos-gonzalez/columnas/miguel-cotto-y-hector-macho-camacho-quedan-inmortalizados-en-nevada/
2022-08-31,UPR de Bayamón celebra el 100% de acreditación,"El recinto anunció, además, una alianza con la Universidad  de Purdue en Indiana y Purdue Global para colaboraciones.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/upr-de-bayamon-celebra-el-100-de-acreditacion/
2022-08-31,Puerto Rico avanza a los mejores seis en la Copa Mundial Sub 15,"El equipo superó vía nocaut 13-0 en cinco entradas al equipo de Guam en el estadio Héctor Espino en la ciudad de Hermosillo, México.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/puerto-rico-avanza-a-los-mejores-seis-en-la-copa-mundial-sub-15/
2022-08-30,CEE exige a tres colegios de San Juan proveer sus facilidades para elección especial del Senado,"El organismo, representado por Francisco Rosado Colomer, pide cooperación a los planteles tras alegar que reciben fondos públicos para asumir dicha acción.",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/cee-exige-a-tres-colegios-de-san-juan-proveer-sus-facilidades-para-eleccion-especial-del-senado/
2022-08-30,“Emociones” de Jay Wheeler figura entre los álbumes más escuchados del momento,"Apple Music lo coloca en la posición #3, Spotify Global #7, y esta semana, entra al Top 10 de Billboard.",Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/emociones-de-jay-wheeler-figura-entre-los-albumes-mas-escuchados-del-momento/
2022-08-30,Marucci estrena el sencillo “Tu aroma”,El tema del intérprete urbano cuenta con la colaboración de Eix y Lennox.,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/marucci-estrena-el-sencillo-tu-aroma/
2022-08-30,Excluyen de registro de licitadores a compañía involucrada en soborno en Cataño ,"Tras la acusación del empresario José Bou Santiago, dueño de  Bou Maintenance Service Corp.",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/excluyen-de-registro-de-licitadores-a-compania-involucrada-en-soborno-en-catano/
2022-08-30,Fuerte Buchanan practica su respuesta ante un evento de tirador activo,"El ejercicio simuló un ataque con dos tiradores a la escuela superior Antilles High School, ubicada dentro de la base militar.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/fuerte-buchanan-practica-su-respuesta-ante-un-evento-de-tirador-activo/
2022-08-30,Complicada aunque no imposible la situación de Puerto Rico en busca del pase al Mundial,"El Equipo Nacional está, al día de hoy, fuera de un puesto de clasificación al campeonato de la FIBA del 2023.",Baloncesto,Primera Hora,http://www.primerahora.com/deportes/baloncesto/notas/complicada-aunque-no-imposible-la-situacion-de-puerto-rico-en-busca-del-pase-al-mundial/
2022-08-30,"A punto de vencer una ayuda de hasta $1,200 para el pago de la luz ",Secretaria de la Familia insta a aquellos ciudadanos de escasos recursos que tengan retrasos a solicitar el beneficio antes del 30 de septiembre. ,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/a-punto-de-vencer-una-ayuda-de-hasta-1200-para-el-pago-de-la-luz/
2022-08-30,Se busca sospechoso de escalamiento en Santurce,El hombre se apropió de cuatro stools de metal.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/se-busca-sospechoso-de-escalamiento-en-santurce/
2022-08-30,Aprueban medida para el cobro de deudas morosas de las agencias públicas con la AEE ,La Cámara aprobó también proyecto que crea una identificación y sistema de registro para los agricultores.,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/aprueban-medida-para-el-cobro-de-deudas-morosas-de-las-agencias-publicas-con-la-aee/
2022-08-30,Rumbo a Fortaleza medida que exime a policías municipales de tributar por las horas extra,"La Cámara de Representantes concurrió hoy con la pieza legislativa, ya aprobada en el Senado, ",Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/rumbo-a-fortaleza-medida-que-exime-a-policias-municipales-de-tributar-por-las-horas-extra/
2022-08-30,Cataño inaugura este jueves el “Muelle por el Alzheimer”,Septiembre es conocido mundialmente como el Mes del Alzheimer.,Saludable,Primera Hora,http://www.primerahora.com/estilos-de-vida/ph-mas-saludable/notas/catano-inaugura-este-jueves-el-muelle-por-el-alzheimer/
2022-08-31,Agentes arrestan a once manifestantes que bloquearon tránsito en la Milla de Oro,El grupo protestaba desde temprano contra la Junta de Supervisión Fiscal y LUMA Energy.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/agentes-arrestan-a-once-manifestantes-que-bloquearon-transito-en-la-milla-de-oro/
2022-08-31,Curiosos llegan hasta el monumento que recuerda a Lady Di en París ,La princesa Diana murió un día como hoy en el 1997 en un accidente de tránsito en esa ciudad. ,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/curiosos-llegan-hasta-el-monumento-que-recuerda-a-lady-di-en-paris/
2022-08-31,Racha de asaltos en negocios de Isabela ,Los ladrones cometieron un “carjacking” para trasladarse a cometer los asaltos en negocios de ese municipio. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/racha-de-asaltos-en-negocios-de-isabela/
2022-08-31,Salud reporta 10 muertes y 319 hospitalizados por COVID-19,Los pacientes ingresados corresponden a 282 adultos y 37 pediátricos.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/salud-reporta-10-muertes-y-319-hospitalizados-por-covid-19/
2022-08-31,Biden declara emergencia en Misisipi ante falta de acceso al agua potable ,Una bomba falló por fuertes lluvias registradas en los pasados días. ,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/biden-declara-emergencia-en-misisipi-ante-falta-de-acceso-al-agua-potable/
2022-08-31,Estados Unidos acusa a Trump de haber escondido documentos clasificados ,Representantes del expresidente habrían mentido al indicar que todos los documentos clasificados que elexmandatario se llevó consigo de la Casa Blanca habían sido devueltos.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/estados-unidos-acusa-a-trump-de-haber-escondido-documentos-clasificados/
2022-08-31,Bebé muere tras impacto de inusual granizo en España,La dimensión de las bolas de hielo se registró como la más grande en Cataluña desde el 2002.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/bebe-muere-tras-impacto-de-inusual-granizo-en-espana/
2022-08-31,Condenan a mujer saudí a 45 años de cárcel por uso de redes sociales,"Según la acusación, la fémina “ofendió el orden público a través de la red de información”.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/condenan-a-mujer-saudi-a-45-anos-de-carcel-por-uso-de-redes-sociales/
2022-08-31,"Se tumban caja fuerte con $50,000 en Guaynabo",El querellante alegó que alguien se metió a su residencia por una ventana y se la robó.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/se-tumban-caja-fuerte-con-50000-en-guaynabo/
2022-08-31,Fuerte onda tropical aumenta su actividad de lluvias y tronadas,"Sin embargo, según el CNH el sistema aún carece de un centro de circulación definido.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/fuerte-onda-tropical-aumenta-su-actividad-de-lluvias-y-tronadas/
2022-08-31,Pakistán teme la aparición de enfermedades tras inundaciones extremas,"Han dejado al menos 1,162 personas fallecidas. ",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/pakistan-teme-la-aparicion-de-enfermedades-tras-inundaciones-extremas/
2022-08-31,"A punto de vencer una ayuda de hasta $1,200 para el pago de la luz ",Secretaria de la Familia insta a aquellos ciudadanos de escasos recursos que tengan retrasos a solicitar el beneficio antes del 30 de septiembre. ,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/a-punto-de-vencer-una-ayuda-de-hasta-1200-para-el-pago-de-la-luz/
2022-08-31,Se desprenden enormes rocas en Ciales,Un incidente similar ocurrió en el mismo lugar el año pasado.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/se-desprenden-enormes-rocas-en-ciales/
2022-08-31,Rusia corta de nuevo el gas a Europa,"Sin embargo, la UE asegura que está ahora mejor preparada que hace algunos meses.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/rusia-corta-de-nuevo-el-gas-a-europa/
2022-08-31,Descubren en Israel un colmillo de elefante prehistórico,Fue cazado por los primeros humanos hace medio millón de años. ,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/descubren-en-israel-un-colmillo-de-elefante-prehistorico/
2022-08-31,Investigan incendio en el residencial Manuel A. Pérez,El incidente se reportó esta madrugada.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/investigan-incendio-en-el-residencial-manuel-a-perez/
2022-08-31,Se entrega al FBI el banquero Julio Herrera Velutini ,Tendrá una vista esta tarde relacionado al caso de Wanda Vázquez.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/se-entrega-al-fbi-el-banquero-julio-herrera-velutini/
2022-08-31,Alcalde de Bayamón arroja positivo a COVID,"Estará aislado, anunció. ",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/alcalde-de-bayamon-arroja-positivo-a-covid/
2022-08-31,Administradora de FEMA reconoce las quejas de que la reconstrucción en la Isla no avanza,Prometió que no se detendrá el trabajo para lograr la recuperación. ,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/administradora-de-fema-reconoce-las-quejas-de-que-la-reconstruccion-en-la-isla-no-avanza/
2022-08-31,Salud reporta 10 muertes y 319 hospitalizados por COVID-19,Los fallecimientos corresponden a cinco mujeres y cinco hombres entre las edades de 68 a 98 años.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/salud-reporta-10-muertes-y-319-hospitalizados-por-covid-19/
2022-08-31,¿Qué le ocurrió a Eugenio Derbez? ,El actor de 60 atravesará una rehabilitación larga.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/que-le-ocurrio-a-eugenio-derbez/
2022-08-31,Karol G se apunta un “sold out” y va por el segundo,La primera función en el Estadio Hiram Bithorn se vendió en una hora.,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/karol-g-se-apunta-un-sold-out-y-va-por-el-segundo/
2022-08-31,¿Entra en vigor mañana un aumento en la leche?,"Elaboradoras anunciaron el alza, mientras el secretario de Agricultura lo tildó de irracional. ",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/entra-en-vigor-manana-un-aumento-en-la-leche/
2022-08-31,FDA autoriza refuerzos contra COVID-19 enfocados en nuevas variantes,Pfizer y Moderna modificaron sus vacunas originales.,Saludable,Primera Hora,http://www.primerahora.com/estilos-de-vida/ph-mas-saludable/notas/fda-autoriza-refuerzos-contra-covid-19-enfocados-en-nuevas-variantes/
2022-08-31,Cristiano Ronaldo no se va de Man United,Así lo ha asegurado el entrenador del equipo Erik ten Hag.,Fútbol,Primera Hora,http://www.primerahora.com/deportes/futbol/notas/cristiano-ronaldo-no-se-va-de-man-united/
2022-08-31,Aaron Judge se acerca a 10 jonrones de igualar los 61 de Roger Maris,"Con poco más de un mes de temporada por delante, el jardinero de los Yankees amenaza con empatar y quebrar la marca de más cuadrangulares conectados en una temporada en la Liga Americana.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/aaron-judge-se-acerca-a-10-jonrones-de-igualar-los-61-de-roger-maris/
2022-08-31,"Lady Di, la princesa que rompió las reglas ","Antes de convertirse en la prometida del príncipe Carlos, heredero al trono británico, Diana era maestra de preescolar en una escuela.",Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/lady-di-la-princesa-que-rompio-las-reglas/
2022-08-31,Rafael Nadal tuvo un regreso triunfante al US Open,El tenista español y cuatro veces ganador de torneo no había jugado en Nueva York desde el 2019.,Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/rafael-nadal-tuvo-un-regreso-triunfante-al-us-open/
2022-08-31,Adéntrate en las cuevas de la reserva natural Las Cabachuelas,"Los recorridos duran de tres a cuatro horas aproximadas, e incluyen senderismo, espeleología e interpretación de patrimonio.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/adentrate-en-las-cuevas-de-la-reserva-natural-las-cabachuelas/
2022-08-31,Acusan hombre por actos lascivos contra una menor,Quedó en libertad al prestar la fianza. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/acusan-hombre-por-actos-lascivos-contra-una-menor/
2022-08-31,"Ismael Cruz, el puertorriqueño en “The Lord of the Rings: The Rings of Power” ",La serie llega a Prime Video este viernes 2 de septiembre.,Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/ismael-cruz-el-puertorriqueno-en-the-lord-of-the-rings-the-rings-of-power/
2022-08-31,Cae un poco más el precio del petróleo,Por preocupaciones a la alta inflación y una posible recesión.,Consumo,Primera Hora,http://www.primerahora.com/noticias/consumo/notas/cae-un-poco-mas-el-precio-del-petroleo/
2022-08-31,Investigan agresión a un confinado en cárcel de Guayama,Su condición es estable. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/investigan-agresion-a-un-confinado-en-carcel-de-guayama-2/
2022-08-31,"Fallece el animador de Pixar, Ralph Eggleston",El ganador del Oscar colaboró en cintas como “Toy Story 2″ y “Up”. ,Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/fallece-el-animador-de-pixar-ralph-eggleston/
2022-08-31,Bayamón cancela contratos con empresario que se declaró culpable de sobornar a exalcalde de Cataño,La compañía de José Bou Santiago daba servicios de limpieza y mantenimiento de áreas verdes. ,Gobierno y política,Primera Hora,http://www.primerahora.com/noticias/gobierno-politica/notas/bayamon-cancela-contratos-con-empresario-que-se-declaro-culpable-de-sobornar-a-exalcalde-de-catano/
2022-09-01,Niños de Estados Unidos pierden conocimientos en matemáticas y lectura por la pandemia,Según una evaluación del Centro Nacional de Estadísticas Educativas (NCES).,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/ninos-de-estados-unidos-pierden-conocimientos-en-matematicas-y-lectura-por-la-pandemia/
2022-09-01,Demandan al DRNA y Hacienda para que revelen el uso de fondos para la conversación ambiental,La Comisión Ciudadana para la Auditoría Integral del Crédito Público presentó un Recurso Especial de Acceso a la Información Pública en el Tribunal de Primera Instancia.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/demandan-al-drna-y-hacienda-para-que-revelen-el-uso-de-fondos-para-la-conversacion-ambiental/
2022-09-01,Mario Cimarro se convierte en padre por primera vez a sus 51 años,El actor se casó hace unos años con la modelo y bailarina eslovaca Bronislava Gregušová.,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/mario-cimarro-se-convierte-en-padre-por-primera-vez-a-sus-51-anos/
2022-09-01,Religiosos exigen cancelar contrato de LUMA Energy,"“Desde la óptica de la fe creemos que las crisis son siempre grandes oportunidades”, expresó la Coalición Ecuménica e Interreligiosa de Puerto Rico.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/religiosos-exigen-cancelar-contrato-de-luma-energy/
2022-09-01,Ocupan cuatro kilos de cocaína en la van donde fue ejecutado un hombre Trujillo Alto,La identidad del occiso se desconoce. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/ocupan-cuatro-kilos-de-cocaina-en-la-van-donde-fue-ejecutado-un-hombre-trujillo-alto/
2022-09-01,FOTOS: Estos famosos parecen haberse detenido en el tiempo,"Pasan los años y se ven igualitos, y algunos, hasta mucho mejor. 
",Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/fotogalerias/fotos-estos-famosos-parecen-haberse-detenido-en-el-tiempo/
2022-09-01,Intervienen con pandilla de armeros en Arecibo ,Al presente se han ocupado una docena de armas ilegales en dos allanamientos. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/intervienen-con-pandilla-de-armeros-en-arecibo/
2022-09-01,Bad Bunny entre los más escuchados en Spotify,Por encima del puertorriqueño se colocó el británico Harry Styles con su éxito “As It Was”.,Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/bad-bunny-entre-los-mas-escuchados-en-spotify/
2022-09-01,Natti Natasha y su hija se reencuentran con Raphy Pina en la cárcel,La reguetonera compartió con sus seguidores cómo fue ese momento. ,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/natti-natasha-y-su-hija-se-reencuentran-con-raphy-pina-en-la-carcel/
2022-09-01,Gripe aviar regresa a la región centro-norte de Estados Unidos antes de lo previsto,La enfermedad suele ser propagada por aves migratorias.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/gripe-aviar-regresa-a-la-region-centro-norte-de-estados-unidos-antes-de-lo-previsto/
2022-09-01,Dan detalles sobre la salud de Eugenio Derbez,El actor sufrió un accidente y se encuentra internado en un hospital. ,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/dan-detalles-sobre-la-salud-de-eugenio-derbez/
2022-09-01,Onda tropical en el Atántico aumenta lluvias y tormentas eléctricas,"Sin embargo, aún no logra desarrollarse.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/onda-tropical-en-el-atantico-aumenta-lluvias-y-tormentas-electricas/
2022-09-01,Paradores estiman 95% de ocupación este fin de semana largo,La temporada alta de verano 2022 se despide con la celebración del Día del Trabajo.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/paradores-estiman-95-de-ocupacion-este-fin-de-semana-largo/
2022-09-01,Policía identifica hombre encontrado muerto en residencia de Yauco,Se ocuparon sustancias controladas en el lugar.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/policia-identifica-hombre-encontrado-muerto-en-residencia-de-yauco/
2022-09-01,El mundo supera los 50 mil casos de viruela del mono ,Estados Unidos es el país con más casos seguido por España. ,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/el-mundo-supera-los-50-mil-casos-de-viruela-del-mono/
2022-09-01,Putin se despidió de Gorbachov en el hospital donde falleció en Moscú ,El último líder soviético falleció el pasado martes. ,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/putin-se-despidio-de-gorbachov-en-el-hospital-donde-fallecio-en-moscu/
2022-09-01,Se forma depresión tropical en el Atlántico,Se trata de la quinta y se pronostica que pudiera convertirse en huracán.,Mundo,Primera Hora,http://www.primerahora.com/noticias/mundo/notas/se-forma-depresion-tropical-en-el-atlantico/
2022-09-01,DACO reporta precio de gasolina regular por debajo de 90 centavos,La cifra en los 80 centavos no se veía desde principios de año.,Consumo,Primera Hora,http://www.primerahora.com/noticias/consumo/notas/daco-reporta-precio-de-gasolina-regular-por-debajo-de-90-centavos/
2022-09-01,Salud informa ocho muertes y 321 hospitalizados por COVID-19 ,Los pacientes ingresados corresponden a 277 adultos y 44 pediátricos.,Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/salud-informa-ocho-muertes-y-321-hospitalizados-por-covid-19/
2022-09-01,"Minnesota cayó ante Boston, pero no perdió terreno en la Central",Los Red Sox tuvieron un ‘grand slam’ de Xander Bogaerts y otro solitario de J.D. Martínez para derrotar 6-5 a los Twins en su casa.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/minnesota-cayo-ante-boston-pero-no-perdio-terreno-en-la-central/
2022-09-01,Silenciada la ofensiva del Sub 15 boricua por los brazos de China-Taipei ,El combinado nacional cayó 9-0 el miércoles y el jueves se prepara para enfrentarse a Cuba desde las 6:00 p.m.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/silenciada-la-ofensiva-del-sub-15-boricua-por-los-brazos-de-china-taipei/
2022-09-01,Retrato del inversionismo político ,“Debe reducirse el periodo de campaña política”. ,Juan Dalmau,Primera Hora,http://www.primerahora.com/opinion/juan-dalmau/columnas/retrato-del-inversionismo-politico/
2022-09-01,"Cuando se junta la acción y la comedia, ahí está “La trampa”",Miguel Céspedes es parte del elenco de esta película que debuta hoy en las salas locales.,Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/cuando-se-junta-la-accion-y-la-comedia-ahi-esta-la-trampa/
2022-09-01,Un espacio lleno de arte y tradición,"Cada fin de semana, decenas de artesanos exponen y venden sus piezas  en la Placita del Malecón en Barceloneta.",Otras,Primera Hora,http://www.primerahora.com/entretenimiento/otras/notas/un-espacio-lleno-de-arte-y-tradicion/
2022-09-01,"Los fieles salen de aquí a su primera gira de conciertos, 30 años después","Fiel a la Vega se presenta este sábado en el House of Blues, en Orlando.",Música,Primera Hora,http://www.primerahora.com/entretenimiento/musica/notas/los-fieles-salen-de-aqui-a-su-primera-gira-de-conciertos-30-anos-despues/
2022-09-01,¿Esa enfermedad de tu mascota se pega?,Qué son las enfermedades zoonóticas y cómo prevenirlas.,Familia,Primera Hora,http://www.primerahora.com/estilos-de-vida/ph-mas-familia/notas/esa-enfermedad-de-tu-mascota-se-pega/
2022-09-01,Guíllate con este arroz,Una alternativa diferente de servir uno de los favoritos de la cocina puertorriqueña.,Cocina,Primera Hora,http://www.primerahora.com/estilos-de-vida/cocina/notas/guillate-con-este-arroz/
2022-09-01,Manny Machado lidera la barrida de San Diego sobre los Giants,Remolcó tres carreras para apoyar la labor de 11 ponchetes de Joe Musgrove y los Padres dominaron 5-4 a San Francisco.,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/manny-machado-lidera-la-barrida-de-san-diego-sobre-los-giants/
2022-09-01,Timmy Trumpet le tocó a Sugar y los Mets dominaron a los Dodgers,"Jacob deGrom ponchó a nueve, Brandon Nimmo se robó un cuadrangular, y el naguabeño sr apuntó su salvamento número 29 en la victoria sobre Los Angeles.",Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/timmy-trumpet-le-toco-a-sugar-y-los-mets-dominaron-a-los-dodgers/
2022-09-01,El yin y el yang de Gerry López se estrena en el MAPR,El filme presenta la historia de uno de los surfistas más enigmáticos en el mundo.,Cine y TV,Primera Hora,http://www.primerahora.com/entretenimiento/cine-tv/notas/el-yin-y-el-yang-de-gerry-lopez-se-estrena-en-el-mapr/
2022-09-01,Josué Espada está disponible y emocionado por la posibilidad para dirigir al Team Rubio,El coach del banco de los Astros de Houston admite que se pone emocional sobre la posibilidad de ser el elegido para comandar a Puerto Rico en el Clásico Mundial de Béisbol,Béisbol,Primera Hora,http://www.primerahora.com/deportes/beisbol/notas/josue-espada-esta-disponible-y-emocionado-por-la-posibilidad-para-dirigir-al-team-rubio/
2022-09-01,Buscan a sexagenario desaparecido en Isabela ,Orlando Cabrera Torres salió de su casa a comprar cigarrillos y no ha regresado. ,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/buscan-a-sexagenario-desaparecido-en-isabela/
2022-09-01,El posible tranque en la negociación de Shakira y Piqué,Paparazzi asegura que no hay buenas noticias para la cantante colombiana. ,Farándula,Primera Hora,http://www.primerahora.com/entretenimiento/farandula/notas/el-posible-tranque-en-la-negociacion-de-shakira-y-pique/
2022-09-01,Twitter finalmente permitirá editar tuits,"Los mensajes editados estarán marcados con la hora de la última edición y un icono que, si se pulsa, permite ver las versiones anteriores del tuit.",Ciencia y tecnología,Primera Hora,http://www.primerahora.com/noticias/ciencia-tecnologia/notas/twitter-finalmente-permitira-editar-tuits/
2022-09-01,Jasmine Camacho Quinn: “Espero más de mí misma”,"La atleta regresa a la pista este viernes, en una competencia de la Liga Diamante.",Otros deportes,Primera Hora,http://www.primerahora.com/deportes/otros/notas/jasmine-camacho-quinn-espero-mas-de-mi-misma/
2022-09-01,Ladrón hiere discapacitado en un asalto en Río Piedras ,Le robó $100.00.,Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/ladron-hiere-discapacitado-en-un-asalto-en-rio-piedras/
2022-09-01,“Dietas milagro”: estos son los daños que pueden causar,Conoce cómo identificar dietas poco fiables. ,Saludable,Primera Hora,http://www.primerahora.com/estilos-de-vida/ph-mas-saludable/notas/dietas-milagro-estos-son-los-danos-que-pueden-causar/
2022-09-01,Escalan un supermercado en Arecibo ,"Se apropiaron de dinero, cigarrillos y hasta perfumes. ",Policía y Tribunales,Primera Hora,http://www.primerahora.com/noticias/policia-tribunales/notas/escalan-un-supermercado-en-arecibo/
2022-09-01,Depresión se convierte en la tormenta tropical Danielle,Se espera que llegue a ser huracán en 48 horas.,Estados Unidos,Primera Hora,http://www.primerahora.com/noticias/estados-unidos/notas/depresion-se-convierte-en-la-tormenta-tropical-danielle/
2022-09-01,Vecinos y comerciantes del Viejo San Juan repudian vandalismo durante manifestaciones,"Urgieron a “proteger el derecho a manifestarse, sin menoscabar el derecho de los demás”.",Puerto Rico,Primera Hora,http://www.primerahora.com/noticias/puerto-rico/notas/vecinos-y-comerciantes-del-viejo-san-juan-repudian-vandalismo-durante-manifestaciones/
